observedAt,linkId,platform,handle,canonicalUrl,audienceKind,audienceCount,audienceCountRaw,source
2026-05-18T11:02:01.137Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-05-19T10:35:36.529Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-05-20T10:22:40.607Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-05-21T10:36:09.022Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-05-22T10:20:39.410Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-05-23T09:00:27.351Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-05-24T09:17:22.978Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-05-25T11:07:07.033Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-05-27T10:53:01.280Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-05-28T10:49:14.524Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-05-29T10:40:54.587Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-05-30T09:12:11.413Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-05-31T09:46:08.584Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-01T12:32:11.526Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-02T11:14:51.618Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-03T11:52:39.983Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-04T10:36:23.701Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-05T10:43:08.210Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-06T09:21:37.152Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-07T09:57:57.768Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-08T11:52:10.391Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-09T10:31:22.587Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-10T10:52:32.665Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-11T11:29:36.502Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-12T11:08:18.761Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-13T10:03:36.619Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-14T10:31:28.434Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-15T13:10:37.855Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-16T12:16:43.355Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-17T11:52:10.579Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-18T11:16:26.791Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-19T11:25:47.272Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-20T10:09:32.939Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-21T10:36:54.090Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-22T12:55:32.119Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-23T10:41:09.932Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-24T10:26:18.747Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-25T10:23:08.908Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-26T10:27:43.643Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-27T09:35:36.492Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-28T10:05:13.275Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-29T12:04:27.372Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-06-30T10:38:59.626Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-07-01T10:48:51.532Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-07-02T10:05:35.539Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-07-03T10:02:07.005Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-07-04T09:26:35.312Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-07-05T09:47:09.156Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-07-06T11:34:06.217Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-07-07T10:30:37.459Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-07-08T09:32:44.317Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-07-09T10:30:02.572Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-07-10T10:27:25.926Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-07-11T08:53:40.681Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-07-12T09:09:06.638Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-07-14T09:11:00.245Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-07-15T09:16:48.759Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
2026-07-16T09:19:29.610Z,rumble,rumble,c-7752998,https://rumble.com/c/c-7752998,followers,23,23 Followers,manual
